20180308220539,10.0.0.2,43282,10.0.0.1,5001,3,0.0-1.0,655360,5242880
20180308220540,10.0.0.2,43282,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20180308220541,10.0.0.2,43282,10.0.0.1,5001,3,2.0-3.0,786432,6291456
20180308220542,10.0.0.2,43282,10.0.0.1,5001,3,3.0-4.0,524288,4194304
20180308220543,10.0.0.2,43282,10.0.0.1,5001,3,4.0-5.0,393216,3145728
20180308220544,10.0.0.2,43282,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20180308220545,10.0.0.2,43282,10.0.0.1,5001,3,6.0-7.0,393216,3145728
20180308220547,10.0.0.2,43282,10.0.0.1,5001,3,7.0-8.0,524288,4194304
20180308220547,10.0.0.2,43282,10.0.0.1,5001,3,8.0-9.0,131072,1048576
20180308220549,10.0.0.2,43282,10.0.0.1,5001,3,9.0-10.0,524288,4194304
20180308220549,10.0.0.2,43282,10.0.0.1,5001,3,10.0-11.0,131072,1048576
20180308220550,10.0.0.2,43282,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20180308220551,10.0.0.2,43282,10.0.0.1,5001,3,12.0-13.0,393216,3145728
20180308220552,10.0.0.2,43282,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20180308220553,10.0.0.2,43282,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20180308220554,10.0.0.2,43282,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20180308220555,10.0.0.2,43282,10.0.0.1,5001,3,16.0-17.0,393216,3145728
20180308220556,10.0.0.2,43282,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20180308220557,10.0.0.2,43282,10.0.0.1,5001,3,18.0-19.0,393216,3145728
20180308220558,10.0.0.2,43282,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20180308220600,10.0.0.2,43282,10.0.0.1,5001,3,20.0-21.0,393216,3145728
20180308220600,10.0.0.2,43282,10.0.0.1,5001,3,21.0-22.0,131072,1048576
20180308220602,10.0.0.2,43282,10.0.0.1,5001,3,22.0-23.0,524288,4194304
20180308220602,10.0.0.2,43282,10.0.0.1,5001,3,23.0-24.0,393216,3145728
20180308220603,10.0.0.2,43282,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20180308220604,10.0.0.2,43282,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20180308220605,10.0.0.2,43282,10.0.0.1,5001,3,26.0-27.0,393216,3145728
20180308220606,10.0.0.2,43282,10.0.0.1,5001,3,27.0-28.0,393216,3145728
20180308220607,10.0.0.2,43282,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20180308220608,10.0.0.2,43282,10.0.0.1,5001,3,29.0-30.0,393216,3145728
20180308220609,10.0.0.2,43282,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20180308220611,10.0.0.2,43282,10.0.0.1,5001,3,31.0-32.0,524288,4194304
20180308220611,10.0.0.2,43282,10.0.0.1,5001,3,32.0-33.0,131072,1048576
20180308220612,10.0.0.2,43282,10.0.0.1,5001,3,33.0-34.0,393216,3145728
20180308220614,10.0.0.2,43282,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20180308220614,10.0.0.2,43282,10.0.0.1,5001,3,35.0-36.0,393216,3145728
20180308220616,10.0.0.2,43282,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20180308220616,10.0.0.2,43282,10.0.0.1,5001,3,37.0-38.0,131072,1048576
20180308220617,10.0.0.2,43282,10.0.0.1,5001,3,38.0-39.0,393216,3145728
20180308220618,10.0.0.2,43282,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20180308220620,10.0.0.2,43282,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20180308220620,10.0.0.2,43282,10.0.0.1,5001,3,41.0-42.0,393216,3145728
20180308220622,10.0.0.2,43282,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20180308220623,10.0.0.2,43282,10.0.0.1,5001,3,43.0-44.0,393216,3145728
20180308220623,10.0.0.2,43282,10.0.0.1,5001,3,44.0-45.0,131072,1048576
20180308220624,10.0.0.2,43282,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20180308220625,10.0.0.2,43282,10.0.0.1,5001,3,46.0-47.0,393216,3145728
20180308220626,10.0.0.2,43282,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20180308220627,10.0.0.2,43282,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20180308220629,10.0.0.2,43282,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20180308220629,10.0.0.2,43282,10.0.0.1,5001,3,50.0-51.0,393216,3145728
20180308220631,10.0.0.2,43282,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20180308220631,10.0.0.2,43282,10.0.0.1,5001,3,52.0-53.0,131072,1048576
20180308220632,10.0.0.2,43282,10.0.0.1,5001,3,53.0-54.0,393216,3145728
20180308220633,10.0.0.2,43282,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20180308220634,10.0.0.2,43282,10.0.0.1,5001,3,55.0-56.0,393216,3145728
20180308220636,10.0.0.2,43282,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20180308220636,10.0.0.2,43282,10.0.0.1,5001,3,57.0-58.0,393216,3145728
20180308220638,10.0.0.2,43282,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20180308220638,10.0.0.2,43282,10.0.0.1,5001,3,59.0-60.0,131072,1048576
20180308220638,10.0.0.2,43282,10.0.0.1,5001,3,0.0-60.1,20054016,2671605
