20180308221132,10.0.0.2,43303,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20180308221134,10.0.0.2,43303,10.0.0.1,5001,3,1.0-2.0,393216,3145728
20180308221135,10.0.0.2,43303,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20180308221136,10.0.0.2,43303,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20180308221136,10.0.0.2,43303,10.0.0.1,5001,3,4.0-5.0,131072,1048576
20180308221137,10.0.0.2,43303,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20180308221139,10.0.0.2,43303,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20180308221140,10.0.0.2,43303,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20180308221141,10.0.0.2,43303,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20180308221141,10.0.0.2,43303,10.0.0.1,5001,3,9.0-10.0,131072,1048576
20180308221143,10.0.0.2,43303,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20180308221144,10.0.0.2,43303,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20180308221145,10.0.0.2,43303,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20180308221145,10.0.0.2,43303,10.0.0.1,5001,3,13.0-14.0,131072,1048576
20180308221147,10.0.0.2,43303,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20180308221148,10.0.0.2,43303,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20180308221148,10.0.0.2,43303,10.0.0.1,5001,3,16.0-17.0,131072,1048576
20180308221150,10.0.0.2,43303,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20180308221151,10.0.0.2,43303,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20180308221152,10.0.0.2,43303,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20180308221152,10.0.0.2,43303,10.0.0.1,5001,3,20.0-21.0,131072,1048576
20180308221153,10.0.0.2,43303,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20180308221155,10.0.0.2,43303,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20180308221156,10.0.0.2,43303,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20180308221157,10.0.0.2,43303,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20180308221158,10.0.0.2,43303,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20180308221159,10.0.0.2,43303,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20180308221159,10.0.0.2,43303,10.0.0.1,5001,3,27.0-28.0,131072,1048576
20180308221201,10.0.0.2,43303,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20180308221202,10.0.0.2,43303,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20180308221202,10.0.0.2,43303,10.0.0.1,5001,3,30.0-31.0,131072,1048576
20180308221203,10.0.0.2,43303,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20180308221205,10.0.0.2,43303,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20180308221206,10.0.0.2,43303,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20180308221207,10.0.0.2,43303,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20180308221207,10.0.0.2,43303,10.0.0.1,5001,3,35.0-36.0,131072,1048576
20180308221209,10.0.0.2,43303,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20180308221210,10.0.0.2,43303,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20180308221211,10.0.0.2,43303,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20180308221211,10.0.0.2,43303,10.0.0.1,5001,3,39.0-40.0,131072,1048576
20180308221213,10.0.0.2,43303,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20180308221214,10.0.0.2,43303,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20180308221214,10.0.0.2,43303,10.0.0.1,5001,3,42.0-43.0,131072,1048576
20180308221216,10.0.0.2,43303,10.0.0.1,5001,3,43.0-44.0,393216,3145728
20180308221217,10.0.0.2,43303,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20180308221217,10.0.0.2,43303,10.0.0.1,5001,3,45.0-46.0,131072,1048576
20180308221219,10.0.0.2,43303,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20180308221220,10.0.0.2,43303,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20180308221221,10.0.0.2,43303,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20180308221221,10.0.0.2,43303,10.0.0.1,5001,3,49.0-50.0,131072,1048576
20180308221222,10.0.0.2,43303,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20180308221224,10.0.0.2,43303,10.0.0.1,5001,3,51.0-52.0,393216,3145728
20180308221225,10.0.0.2,43303,10.0.0.1,5001,3,52.0-53.0,131072,1048576
20180308221226,10.0.0.2,43303,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20180308221226,10.0.0.2,43303,10.0.0.1,5001,3,54.0-55.0,131072,1048576
20180308221228,10.0.0.2,43303,10.0.0.1,5001,3,55.0-56.0,393216,3145728
20180308221229,10.0.0.2,43303,10.0.0.1,5001,3,56.0-57.0,131072,1048576
20180308221229,10.0.0.2,43303,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20180308221231,10.0.0.2,43303,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20180308221232,10.0.0.2,43303,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20180308221232,10.0.0.2,43303,10.0.0.1,5001,3,0.0-60.9,14680064,1927773
