20180308221019,10.0.0.2,43299,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20180308221021,10.0.0.2,43299,10.0.0.1,5001,3,1.0-2.0,524288,4194304
20180308221022,10.0.0.2,43299,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20180308221023,10.0.0.2,43299,10.0.0.1,5001,3,3.0-4.0,393216,3145728
20180308221024,10.0.0.2,43299,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20180308221025,10.0.0.2,43299,10.0.0.1,5001,3,5.0-6.0,393216,3145728
20180308221026,10.0.0.2,43299,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20180308221027,10.0.0.2,43299,10.0.0.1,5001,3,7.0-8.0,393216,3145728
20180308221028,10.0.0.2,43299,10.0.0.1,5001,3,8.0-9.0,393216,3145728
20180308221028,10.0.0.2,43299,10.0.0.1,5001,3,9.0-10.0,131072,1048576
20180308221030,10.0.0.2,43299,10.0.0.1,5001,3,10.0-11.0,393216,3145728
20180308221031,10.0.0.2,43299,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20180308221032,10.0.0.2,43299,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20180308221032,10.0.0.2,43299,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20180308221034,10.0.0.2,43299,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20180308221035,10.0.0.2,43299,10.0.0.1,5001,3,15.0-16.0,393216,3145728
20180308221036,10.0.0.2,43299,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20180308221036,10.0.0.2,43299,10.0.0.1,5001,3,17.0-18.0,131072,1048576
20180308221038,10.0.0.2,43299,10.0.0.1,5001,3,18.0-19.0,524288,4194304
20180308221038,10.0.0.2,43299,10.0.0.1,5001,3,19.0-20.0,131072,1048576
20180308221040,10.0.0.2,43299,10.0.0.1,5001,3,20.0-21.0,393216,3145728
20180308221041,10.0.0.2,43299,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20180308221042,10.0.0.2,43299,10.0.0.1,5001,3,22.0-23.0,393216,3145728
20180308221043,10.0.0.2,43299,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20180308221044,10.0.0.2,43299,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20180308221045,10.0.0.2,43299,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20180308221046,10.0.0.2,43299,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20180308221047,10.0.0.2,43299,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20180308221048,10.0.0.2,43299,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20180308221049,10.0.0.2,43299,10.0.0.1,5001,3,29.0-30.0,393216,3145728
20180308221050,10.0.0.2,43299,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20180308221051,10.0.0.2,43299,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20180308221052,10.0.0.2,43299,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20180308221053,10.0.0.2,43299,10.0.0.1,5001,3,33.0-34.0,393216,3145728
20180308221054,10.0.0.2,43299,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20180308221055,10.0.0.2,43299,10.0.0.1,5001,3,35.0-36.0,393216,3145728
20180308221056,10.0.0.2,43299,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20180308221057,10.0.0.2,43299,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20180308221058,10.0.0.2,43299,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20180308221059,10.0.0.2,43299,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20180308221059,10.0.0.2,43299,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20180308221101,10.0.0.2,43299,10.0.0.1,5001,3,41.0-42.0,393216,3145728
20180308221102,10.0.0.2,43299,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20180308221103,10.0.0.2,43299,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20180308221104,10.0.0.2,43299,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20180308221105,10.0.0.2,43299,10.0.0.1,5001,3,45.0-46.0,393216,3145728
20180308221106,10.0.0.2,43299,10.0.0.1,5001,3,46.0-47.0,393216,3145728
20180308221107,10.0.0.2,43299,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20180308221108,10.0.0.2,43299,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20180308221109,10.0.0.2,43299,10.0.0.1,5001,3,49.0-50.0,393216,3145728
20180308221110,10.0.0.2,43299,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20180308221110,10.0.0.2,43299,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20180308221112,10.0.0.2,43299,10.0.0.1,5001,3,52.0-53.0,393216,3145728
20180308221113,10.0.0.2,43299,10.0.0.1,5001,3,53.0-54.0,393216,3145728
20180308221114,10.0.0.2,43299,10.0.0.1,5001,3,54.0-55.0,393216,3145728
20180308221114,10.0.0.2,43299,10.0.0.1,5001,3,55.0-56.0,131072,1048576
20180308221116,10.0.0.2,43299,10.0.0.1,5001,3,56.0-57.0,393216,3145728
20180308221117,10.0.0.2,43299,10.0.0.1,5001,3,57.0-58.0,393216,3145728
20180308221118,10.0.0.2,43299,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20180308221119,10.0.0.2,43299,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20180308221119,10.0.0.2,43299,10.0.0.1,5001,3,0.0-60.6,18874368,2490156
